Price,Date,Close,High,Low,Open,Volume,timestamp,SMA20,SMA50
Ticker,,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,
190,2022-10-10,1106.3681640625,1111.7946738356984,1098.1823584274014,1106.0002011819565,6329527,2022-10-10,1130.390869140625,1165.842880859375
191,2022-10-11,1084.340087890625,1110.1390922221972,1081.2129505947532,1110.1390922221972,9215177,2022-10-11,1124.868914794922,1165.279072265625
192,2022-10-12,1092.3189697265625,1095.2851764330599,1077.5339163513465,1081.6268801922415,7417103,2022-10-12,1119.2469421386718,1164.5262573242187
193,2022-10-13,1095.791015625,1100.9415227814739,1085.3518175670768,1090.5484265187492,7328492,2022-10-13,1114.520574951172,1163.3613940429686
194,2022-10-14,1090.2264404296875,1111.219786867156,1089.4906363180887,1110.5989331416479,9106089,2022-10-14,1110.1057678222655,1161.4837231445313
195,2022-10-17,1107.7247314453125,1110.1390545721003,1077.7639156418754,1083.0065049426328,16729355,2022-10-17,1108.0259826660156,1159.8658813476563
196,2022-10-18,1127.2694091796875,1132.6729287813303,1112.9672700548763,1113.8180245480078,12415820,2022-10-18,1106.848699951172,1158.4393481445313
197,2022-10-19,1146.8831787109375,1162.4959964794803,1122.8776442355386,1128.7640774617862,19247142,2022-10-19,1106.6429077148437,1157.721943359375
198,2022-10-20,1149.96435546875,1158.4260425559296,1142.7903560819984,1142.7903560819984,8717053,2022-10-20,1106.4325134277344,1157.4147485351561
199,2022-10-21,1136.6278076171875,1157.4142428345333,1134.5124772853271,1153.2293190428525,8243452,2022-10-21,1106.0990966796876,1156.5359252929688
200,2022-10-24,1140.421875,1150.8380835670227,1129.1320434468116,1131.2933541148973,3370033,2022-10-24,1107.0268920898438,1155.5917993164062
201,2022-10-25,1122.80859375,1149.2284495036315,1121.1760550104768,1149.2284495036315,12233241,2022-10-25,1108.5030883789063,1154.2163110351562
202,2022-10-27,1127.2235107421875,1135.1794160405982,1118.784813789784,1130.3736380950343,12513059,2022-10-27,1109.765447998047,1152.5437451171874
203,2022-10-28,1161.7142333984375,1165.7840855740624,1131.0404808259343,1133.5927445102238,17609592,2022-10-28,1114.2193481445313,1151.3926806640625
204,2022-10-31,1172.4981689453125,1177.71776783975,1164.4962842081236,1168.5432675504198,12419943,2022-10-31,1119.3768493652344,1150.3299072265625
205,2022-11-01,1163.4156494140625,1195.6758364923362,1153.3674043930116,1195.6758364923362,13963166,2022-11-01,1122.874200439453,1149.1208935546874
206,2022-11-02,1170.681640625,1172.7741026203626,1156.5865334448672,1164.5423167459194,8981896,2022-11-02,1126.9245483398438,1148.493623046875
207,2022-11-03,1175.050537109375,1177.0740289608711,1161.2083201732248,1163.4157326546856,6693449,2022-11-03,1130.1885131835938,1148.0204125976563
208,2022-11-04,1192.341796875,1195.6758446397953,1173.18802150413,1174.4755874711611,12575815,2022-11-04,1134.11240234375,1147.5232861328125
209,2022-11-07,1198.7110595703125,1200.412690263401,1183.7192175493633,1191.5370604720017,11789748,2022-11-07,1138.1190612792968,1147.218388671875
210,2022-11-09,1197.5155029296875,1205.7702793129001,1191.100176142227,1200.4127394375323,11254205,2022-11-09,1142.6764282226563,1146.960400390625
211,2022-11-10,1183.0294189453125,1194.089349664191,1178.6605741898684,1191.0771628204707,5966242,2022-11-10,1147.6108947753905,1146.5419165039064
212,2022-11-11,1210.300048828125,1212.231458730222,1190.1574554852532,1195.6759258863383,12310132,2022-11-11,1153.5099487304688,1146.8560131835939
213,2022-11-14,1204.4365234375,1214.9906718644565,1198.0441871961011,1209.8170529986085,9043112,2022-11-14,1158.9422241210937,1146.6821801757812
214,2022-11-15,1199.0330810546875,1207.816629177383,1191.0771757663592,1205.931199440068,7086433,2022-11-15,1164.3825561523438,1147.113544921875
215,2022-11-16,1192.157958984375,1203.0109791716466,1187.099290152382,1200.2746732256614,9716161,2022-11-16,1168.6042175292969,1147.682412109375
216,2022-11-17,1195.239013671875,1201.6542182469723,1186.4783346923139,1188.7547172255126,6661451,2022-11-17,1172.0026977539062,1147.9514379882812
217,2022-11-18,1194.59521484375,1199.8148139768198,1182.3855373097979,1198.780017196931,5303197,2022-11-18,1174.3882995605468,1147.9587963867189
218,2022-11-21,1173.0960693359375,1190.1573828729279,1169.5090090557983,1190.1573828729279,6390268,2022-11-21,1175.5448852539062,1147.6750537109374
219,2022-11-22,1179.603271484375,1181.1898301573008,1166.4738689756794,1170.3827904626432,6611488,2022-11-22,1177.6936584472655,1147.4878857421875
220,2022-11-23,1175.9241943359375,1185.5126377883048,1173.7167820185534,1184.1789700389359,6413408,2022-11-23,1179.4687744140624,1147.37521484375
221,2022-11-24,1186.0645751953125,1192.9167132293242,1171.8543957688637,1180.040201612872,9389439,2022-11-24,1182.631573486328,1147.2009228515626
222,2022-11-25,1203.769775390625,1207.1268134711438,1187.444143284582,1190.6173823746062,7349922,2022-11-25,1186.45888671875,1147.1811499023438
223,2022-11-28,1245.1356201171875,1251.34391455544,1150.608200525044,1199.7688959350612,31527484,2022-11-28,1190.6299560546875,1148.2774951171875
224,2022-11-29,1247.27392578125,1256.2185260683516,1238.9041991013291,1243.4799545988596,11058913,2022-11-29,1194.3687438964844,1149.6525219726564
225,2022-11-30,1256.08056640625,1262.5648632555549,1240.8357116736101,1247.4119688361586,26164986,2022-11-30,1199.0019897460938,1151.787724609375
226,2022-12-01,1252.3785400390625,1266.9565606789845,1249.021502084867,1260.8862069553027,9485801,2022-12-01,1203.0868347167968,1153.818994140625
227,2022-12-02,1251.849609375,1263.7374256105527,1241.9393047126894,1255.459659720739,11589592,2022-12-02,1206.9267883300781,1155.836005859375
228,2022-12-05,1233.5926513671875,1249.3663999350263,1231.5462910652268,1247.1819775191307,14828536,2022-12-05,1208.9893310546875,1157.4244140625
229,2022-12-06,1237.1566162109375,1240.2837532348294,1223.7282217572451,1225.6137729867203,8594245,2022-12-06,1210.9116088867188,1159.3016235351563
230,2022-12-07,1218.899658203125,1239.3641123447374,1215.0597068943023,1234.765366805541,8462111,2022-12-07,1211.9808166503906,1161.2422973632813
231,2022-12-08,1218.32470703125,1225.5677976966701,1214.1169147346975,1223.26842507347,7757008,2022-12-08,1213.7455810546876,1163.7430981445314
232,2022-12-09,1199.86083984375,1223.2685107419047,1196.5266702402077,1216.8301939616829,12655763,2022-12-09,1213.2236206054688,1165.7007885742187
233,2022-12-12,1201.7001953125,1206.2529603671974,1188.7777042473674,1189.0077266562173,9479842,2022-12-12,1213.0868041992187,1168.2820678710937
234,2022-12-13,1207.1728515625,1210.8517505533353,1198.7570234451896,1201.700239950356,8333348,2022-12-13,1213.4937927246094,1171.0385620117188
235,2022-12-14,1202.803955078125,1213.5880040122663,1200.734483254578,1212.990140377826,7268947,2022-12-14,1214.0260925292969,1173.2252685546875
236,2022-12-15,1185.7196044921875,1202.5740078498968,1182.3395764456466,1196.8256368348398,8688551,2022-12-15,1213.5501220703125,1175.1461669921875
237,2022-12-16,1179.856201171875,1204.3216592588387,1176.4301928537343,1182.3396162552467,15837349,2022-12-16,1212.8131713867188,1176.5478662109374
238,2022-12-19,1195.35400390625,1197.515436127094,1180.362040466857,1186.9382974399837,7729933,2022-12-19,1213.9260681152343,1178.177666015625
239,2022-12-20,1205.7012939453125,1207.6327038325517,1180.0402303987596,1188.2720165997373,7467588,2022-12-20,1215.2309692382812,1179.9201342773438
240,2022-12-21,1188.5478515625,1210.8517545612222,1184.6849102968386,1205.3332844160805,8527550,2022-12-21,1215.8621520996094,1181.5637280273438
241,2022-12-22,1185.4666748046875,1197.8142926021649,1180.3850162216318,1194.7561257495076,7451122,2022-12-22,1215.832257080078,1183.586259765625
242,2022-12-23,1150.7000732421875,1191.3071181491375,1146.1243180381161,1178.7984482684913,10257115,2022-12-23,1213.1787719726562,1184.7538818359376
243,2022-12-26,1160.748291015625,1169.003066578783,1146.1932613261781,1156.4715285561472,5990242,2022-12-26,1208.959405517578,1186.05302734375
244,2022-12-27,1170.244873046875,1172.1303027727654,1156.701527224235,1163.4846951748516,5763271,2022-12-27,1205.1079528808593,1187.6533959960936
245,2022-12-28,1170.1298828125,1172.5901860600757,1159.5757341288302,1167.1636762124735,7459393,2022-12-28,1200.8104187011718,1188.9014990234375
246,2022-12-29,1169.6009521484375,1172.1762057030828,1161.415146661694,1162.104970614667,6930648,2022-12-29,1196.6715393066406,1189.7481298828125
247,2022-12-30,1171.3944091796875,1185.0986845061402,1168.589254883622,1170.428704311882,7289476,2022-12-30,1192.648779296875,1190.2383544921875
248,2023-01-02,1184.5928955078125,1186.0185235441973,1171.854325127751,1172.6820895294234,5316175,2023-01-02,1190.1987915039062,1190.9309252929688
249,2023-01-03,1175.9241943359375,1183.2592453168472,1171.670421881046,1179.6032148649108,7658932,2023-01-03,1187.1371704101562,1191.7168530273439
250,2023-01-04,1158.2191162109375,1177.7638456801467,1156.1266541361451,1175.9012843913883,9264891,2023-01-04,1184.1031433105468,1192.0727978515624
251,2023-01-05,1156.149658203125,1166.42792643199,1151.5279225041568,1160.4955129555144,13637099,2023-01-05,1180.9943908691407,1192.739619140625
252,2023-01-06,1166.65771484375,1171.7393732714932,1158.1040682768103,1161.9440192832972,6349597,2023-01-06,1179.3342346191407,1193.5283032226562
253,2023-01-09,1194.2042236328125,1196.5956782044618,1169.6239388079453,1170.520673452004,10722753,2023-01-09,1178.9594360351562,1194.1781030273437
254,2023-01-10,1176.5450439453125,1198.4351247857478,1170.8426533757943,1198.4351247857478,8047142,2023-01-10,1177.428045654297,1194.2590405273438
255,2023-01-11,1161.7142333984375,1176.3612248555285,1159.391748862924,1173.8319512501794,11509553,2023-01-11,1175.3735595703124,1194.2250122070313
256,2023-01-12,1136.6278076171875,1164.6342216641813,1133.5926309386032,1161.1162533762147,17688773,2023-01-12,1172.9189697265624,1193.543935546875
257,2023-01-13,1134.7884521484375,1137.2257653956094,1119.61256749918,1130.5575478532269,20618583,2023-01-13,1170.6655822753905,1192.7386938476564
258,2023-01-16,1123.9813232421875,1140.3298222427752,1116.117378957299,1137.1337150162838,13623855,2023-01-16,1167.0969482421874,1191.371484375
259,2023-01-17,1139.9390869140625,1141.8704968023542,1126.970614661861,1130.3736328653408,10751000,2023-01-17,1163.808837890625,1190.196044921875
260,2023-01-18,1138.053466796875,1145.5954285464745,1131.4543414964407,1137.5017049424803,13448286,2023-01-18,1161.2841186523438,1189.0068041992188
261,2023-01-19,1136.8349609375,1141.0197635339396,1129.752800173325,1137.225792281928,11940054,2023-01-19,1158.8525329589843,1188.0829150390625
262,2023-01-20,1123.3145751953125,1138.191467141172,1120.8312817980277,1138.191467141172,14930286,2023-01-20,1157.4832580566406,1186.3432055664061
263,2023-01-23,1117.635009765625,1134.1445615711339,1115.1976966188936,1126.2347584728975,10954118,2023-01-23,1155.3275939941407,1184.6071752929688
264,2023-01-24,1111.035888671875,1123.7743379576943,1097.8833747065337,1122.0958190056592,16488755,2023-01-24,1152.3671447753907,1182.8472314453124
265,2023-01-25,1095.676025390625,1110.4610790036154,1094.5034097207258,1109.426403807748,12385018,2023-01-25,1148.6444519042968,1180.9175927734375
266,2023-01-27,1074.8896484375,1097.8833753517445,1063.070802252017,1096.5268391270836,25830975,2023-01-27,1143.90888671875,1178.51060546875
267,2023-01-30,1085.19091796875,1090.7783583936548,1058.1731973213864,1072.291416351224,21772103,2023-01-30,1139.5987121582032,1176.32251953125
268,2023-01-31,1082.4775390625,1098.021385299401,1076.568116250473,1095.423020080741,22691594,2023-01-31,1134.4929443359374,1174.5101489257813
269,2023-02-01,1076.0623779296875,1094.480349406103,1060.012627720101,1094.480349406103,19347800,2023-02-01,1129.499853515625,1172.4393310546875
270,2023-02-02,1070.10693359375,1079.7872155492498,1062.7718827374076,1065.9909800303587,13662663,2023-02-02,1125.0942443847657,1170.3229858398438
271,2023-02-03,1071.0496826171875,1080.247173257149,1054.4941508090087,1080.247173257149,24699575,2023-02-03,1120.8392456054687,1168.0226879882812
272,2023-02-06,1062.9788818359375,1067.3707166843565,1060.380638036956,1064.611420694839,14837879,2023-02-06,1115.6553039550781,1165.2068701171875
273,2023-02-07,1060.4266357421875,1070.313951014073,1054.4942222509303,1063.2319119352442,15135435,2023-02-07,1108.9664245605468,1161.5126904296876
274,2023-02-08,1081.6038818359375,1085.2599125141492,1060.9325170038264,1063.6916913408597,21160332,2023-02-08,1104.2193664550782,1158.1992895507813
275,2023-02-09,1083.4892578125,1090.2954154646166,1073.3490523865935,1082.2936521512727,13172763,2023-02-09,1100.3081176757812,1154.7474633789063
276,2023-02-10,1074.5677490234375,1082.960465129827,1067.50857901645,1082.960465129827,10790445,2023-02-10,1097.2051147460938,1151.1912475585937
277,2023-02-13,1068.451416015625,1080.707073246697,1063.944631101913,1076.200288332985,10352493,2023-02-13,1093.8882629394532,1147.5232836914063
278,2023-02-14,1093.629638671875,1095.3771279153423,1068.5894290989459,1071.4866655461756,14321920,2023-02-14,1092.3706787109375,1144.7240234375
279,2023-02-15,1118.393798828125,1120.808243526792,1091.2842400486852,1092.663766338553,33503591,2023-02-15,1091.2934143066407,1142.3487670898437
280,2023-02-16,1117.52001953125,1133.0408758062217,1115.2206469320636,1126.4416290067156,17264487,2023-02-16,1090.2667419433594,1140.3211743164063
281,2023-02-17,1122.187744140625,1125.5449035800852,1108.57542904833,1112.8982933607886,11809520,2023-02-17,1089.5343811035157,1138.3984350585938
282,2023-02-20,1110.3231201171875,1126.579660157565,1108.3456084336372,1124.3952377663982,8836937,2023-02-20,1088.8848083496093,1136.6076806640624
283,2023-02-21,1119.3826904296875,1125.2230219870953,1109.3803030838835,1114.7379646223424,13311592,2023-02-21,1088.9721923828124,1134.9613305664063
284,2023-02-22,1093.9974365234375,1117.4970666266183,1092.2269572717628,1115.6346270647914,11024335,2023-02-22,1088.1202697753906,1132.697822265625
285,2023-02-23,1088.7548828125,1101.2865433693742,1085.926738261362,1093.5836507370814,9851910,2023-02-23,1087.7742126464843,1130.4168408203125
286,2023-02-24,1096.204833984375,1101.9303363384813,1088.9848549699923,1090.8243044292713,9434053,2023-02-24,1088.8399719238282,1128.6265454101563
287,2023-02-27,1088.915771484375,1098.9411482005814,1081.488881717762,1095.4230581548861,11199715,2023-02-27,1089.0262145996094,1126.8077368164063
288,2023-02-28,1068.08349609375,1088.5249595656444,1063.990654040058,1083.5122711182169,21994038,2023-02-28,1088.3065124511718,1124.2623266601563
289,2023-03-01,1077.90185546875,1078.6376596094817,1068.4053718736234,1077.9478356250067,11551145,2023-03-01,1088.398486328125,1121.706337890625
290,2023-03-02,1069.6929931640625,1081.4658586853557,1067.6465114157338,1074.7286714461184,9333535,2023-03-02,1088.3777893066406,1119.3292407226563
291,2023-03-03,1096.9866943359375,1100.6887052291065,1076.821232554421,1080.3162110975811,14643807,2023-03-03,1089.6746398925782,1117.5596411132813
292,2023-03-06,1107.7017822265625,1115.0138437516948,1103.7009002791456,1103.7009002791456,10171916,2023-03-06,1091.9107849121094,1116.6996752929688
293,2023-03-08,1111.6796875,1112.4384816734234,1096.8026750293043,1107.7016743782517,15782657,2023-03-08,1094.4734375,1115.7183032226562
294,2023-03-09,1084.9609375,1111.4727558170698,1083.052517675559,1111.0589343980662,16235128,2023-03-09,1094.641290283203,1114.0126245117187
295,2023-03-10,1068.1524658203125,1077.9478202917737,1064.6343757135955,1076.798194761085,13334091,2023-03-10,1093.8744506835938,1111.973076171875
296,2023-03-13,1050.585205078125,1077.9477755894006,1046.2163606333118,1071.049657769462,12771592,2023-03-13,1092.6753234863281,1109.5927612304688
297,2023-03-14,1046.6533203125,1059.98963311346,1043.4802030644373,1048.515759865712,16027522,2023-03-14,1091.5854187011719,1107.097939453125
298,2023-03-15,1028.76416015625,1056.931506793517,1024.3263451979778,1050.4013514274593,21728555,2023-03-15,1088.3421447753906,1103.9813647460937
299,2023-03-16,1023.636474609375,1036.55896592397,1012.7374750161365,1031.5004190815098,18363159,2023-03-16,1083.6042785644531,1100.9356103515624
300,2023-03-17,1022.3489379882812,1035.6162808427193,1017.5662111154269,1032.3052230587475,34014213,2023-03-17,1078.8457244873048,1098.2182067871095
301,2023-03-20,1012.3005981445312,1020.9232759477475,1002.5282340222402,1018.6239033095978,19524589,2023-03-20,1073.3513671875,1095.3412255859375
302,2023-03-21,1043.779052734375,1045.756564274943,1019.5436191168749,1020.4403537590024,21400360,2023-03-21,1070.0241638183593,1092.88365234375
303,2023-03-22,1046.9522705078125,1053.7814187871638,1043.9170934947674,1050.8152120116308,10920094,2023-03-22,1066.4026428222655,1089.93861328125
304,2023-03-23,1033.7078857421875,1043.8710817563363,1031.5234633651712,1042.9973371336553,16249370,2023-03-23,1063.388165283203,1087.0818701171875
305,2023-03-24,1013.2433471679688,1034.7195467210759,1010.806033984529,1032.5351243949688,12375945,2023-03-24,1059.6125885009765,1084.1124523925782
306,2023-03-27,1028.9940185546875,1036.5589704145036,1011.8177546681874,1019.773598663546,14054323,2023-03-27,1056.2520477294922,1081.9597766113282
307,2023-03-28,1033.7998046875,1037.7087260749838,1028.7411361410152,1032.4201567529476,12576424,2023-03-28,1053.4962493896485,1079.9400036621093
308,2023-03-29,1027.6834716796875,1032.3281971929332,1016.8303912767553,1029.6608616321105,18804065,2023-03-29,1051.4762481689454,1078.0140466308594
309,2023-03-31,1071.992431640625,1077.6949441381314,1036.8809868903531,1037.018927359043,28171201,2023-03-31,1051.1807769775392,1076.6551135253906
310,2023-04-03,1072.1763916015625,1080.247247362887,1064.6114392179525,1078.4077977649556,10293043,2023-04-03,1051.304946899414,1075.3375720214844
311,2023-04-05,1069.60107421875,1079.7872599196542,1061.64529096604,1079.7872599196542,16262928,2023-04-05,1049.9356658935546,1073.9928942871093
312,2023-04-06,1076.7750244140625,1082.5465067529303,1066.0599457733435,1066.0599457733435,18435046,2023-04-06,1048.3893280029297,1073.0621032714844
313,2023-04-10,1069.14111328125,1080.8909887653906,1067.6235249325764,1080.7070681511557,12961408,2023-04-10,1046.262399291992,1072.0922253417968
314,2023-04-11,1074.4296875,1076.5681295724355,1068.773277101233,1073.3490322456475,10542367,2023-04-11,1045.7358367919921,1071.3601013183593
315,2023-04-12,1079.16650390625,1088.8927661991409,1071.5325819090108,1074.429696543133,18179087,2023-04-12,1046.286538696289,1071.0299108886718
316,2023-04-13,1083.2364501953125,1087.9731363307803,1077.0281557170892,1082.0867029597594,12378208,2023-04-13,1047.9191009521485,1071.1968469238282
317,2023-04-17,1088.7318115234375,1115.1746570025848,1080.2701252982338,1115.1746570025848,17929479,2023-04-17,1050.0230255126953,1071.267664794922
318,2023-04-18,1076.269287109375,1093.1236900087367,1069.6700401019905,1093.1236900087367,10405576,2023-04-18,1052.3982818603515,1071.1434997558595
319,2023-04-19,1081.6268310546875,1084.3400251323076,1072.5213006411332,1075.671427833607,12273475,2023-04-19,1055.297799682617,1071.2547888183594
320,2023-04-20,1078.8905029296875,1084.8459060275125,1072.475298289556,1082.5925135483521,7007330,2023-04-20,1058.1248779296875,1071.4304602050781
321,2023-04-21,1080.2471923828125,1085.765662536369,1074.452719655173,1081.00598659045,7647317,2023-04-21,1061.5222076416017,1071.6144104003906
322,2023-04-24,1084.3861083984375,1094.917145083313,1079.78724147444,1092.2039510520551,12936186,2023-04-24,1063.5525604248046,1072.0425549316406
323,2023-04-25,1092.686767578125,1094.7792295727213,1080.9370132526958,1088.065032112209,9236126,2023-04-25,1065.8392852783204,1072.6877575683593
324,2023-04-26,1086.2716064453125,1097.308668805128,1082.5695955800606,1094.0434694341627,8617834,2023-04-26,1068.4674713134766,1072.7811120605468
325,2023-04-27,1093.146728515625,1096.342835991864,1087.1453448979203,1092.20401365584,9167125,2023-04-27,1072.4626403808593,1072.9742614746094
326,2023-04-28,1113.1282958984375,1114.6919861966308,1095.3081868899021,1095.4231372852184,15565210,2023-04-28,1076.6693542480468,1073.7454724121094
327,2023-05-02,1122.5787353515625,1124.763157659207,1116.6233320906222,1120.348332888428,12981805,2023-05-02,1081.10830078125,1074.8280187988282
328,2023-05-03,1112.9443359375,1124.3952195158224,1109.7022483416235,1124.3952195158224,7061872,2023-05-03,1085.3713439941407,1075.2143127441407
329,2023-05-04,1125.77490234375,1128.0053049250107,1110.4150967841426,1113.4272836907612,8635233,2023-05-04,1088.0604675292968,1075.3619348144532
330,2023-05-05,1122.900634765625,1131.9142052367845,1120.2564108128306,1122.5557835876798,8746585,2023-05-05,1090.5966796875,1075.4695471191405
331,2023-05-08,1136.765869140625,1142.169388631954,1124.0043087229426,1126.6945126099856,9153782,2023-05-08,1093.9549194335937,1075.7611096191406
332,2023-05-09,1140.283935546875,1143.6181051475696,1132.7879535157476,1138.1914734720428,6464721,2023-05-09,1097.1303649902343,1076.3603259277343
333,2023-05-10,1148.1248779296875,1149.6194763039616,1141.0427173903377,1145.0897010244307,10872255,2023-05-10,1101.0795532226562,1076.9351696777344
334,2023-05-11,1140.62890625,1154.0571800203934,1138.9042854360296,1149.2055436002206,10557860,2023-05-11,1104.3895141601563,1077.8677990722656
335,2023-05-12,1142.4913330078125,1143.893971065478,1129.6837915030355,1135.8001254563378,6955341,2023-05-12,1107.5557556152344,1078.9425280761718
336,2023-05-15,1144.7447509765625,1151.7808098585194,1137.3407291929939,1145.0437436417399,6833343,2023-05-15,1110.631170654297,1079.9133264160157
337,2023-05-16,1128.442138671875,1149.5043334434397,1126.7634981335725,1146.92907990457,8717229,2023-05-16,1112.6166870117188,1080.7038537597657
338,2023-05-17,1121.77392578125,1133.5926499805787,1117.037240070709,1132.6729252590223,8798967,2023-05-17,1114.8919189453125,1081.7776623535156
339,2023-05-18,1119.359619140625,1129.9137676173823,1116.1863802618932,1126.4876378876947,10525531,2023-05-18,1116.7785583496093,1082.6068176269532
340,2023-05-19,1122.9925537109375,1124.8321248474272,1112.3694348527808,1119.3596348745693,8050447,2023-05-19,1118.983660888672,1083.6728088378907
341,2023-05-22,1128.993896484375,1134.0525648769071,1118.5778103408077,1119.796406054766,7434906,2023-05-22,1121.42099609375,1084.3129528808595
342,2023-05-23,1128.7869873046875,1134.9722911120414,1127.3613592565018,1131.592263247286,6092034,2023-05-23,1123.6410400390625,1084.734656982422
343,2023-05-24,1122.2108154296875,1133.1329273860515,1119.0836781741557,1124.8091808768409,8112254,2023-05-24,1125.1172424316405,1084.9452795410157
344,2023-05-25,1122.0728759765625,1126.23481005526,1111.0819154149729,1119.2907115385099,11487863,2023-05-25,1126.9073059082032,1085.687518310547
345,2023-05-26,1152.6776123046875,1153.827237832122,1127.0395398476114,1130.3735876818564,12626260,2023-05-26,1129.8838500976562,1087.3780212402344
346,2023-05-29,1159.1617431640625,1163.4846074574239,1152.9994294406767,1159.3456637789413,10010304,2023-05-29,1132.1855224609376,1089.549552001953
347,2023-05-30,1158.8629150390625,1167.0257306731078,1156.2875397730056,1159.1617860492977,11342504,2023-05-30,1133.9997314453126,1091.7937438964843
348,2023-05-31,1135.8460693359375,1154.218182327998,1131.7532273257953,1149.6884072034493,27107927,2023-05-31,1135.1448181152343,1093.9353820800782
349,2023-06-01,1132.7879638671875,1142.7443709624179,1130.3736406698395,1140.559948553209,14592692,2023-06-01,1135.4954711914063,1096.1184118652343
350,2023-06-02,1129.0859375,1141.8015188005102,1127.1545276248446,1136.3520187118993,15800644,2023-06-02,1135.804736328125,1098.2531518554688
351,2023-06-05,1139.2261962890625,1142.215392875901,1130.5804676080938,1134.6044609461424,10908682,2023-06-05,1135.927752685547,1100.7916638183594
352,2023-06-06,1140.19189453125,1144.0318455894426,1132.2131214141684,1142.0774457651908,7493309,2023-06-06,1135.9231506347655,1102.7199206542969
353,2023-06-07,1148.837646484375,1149.6884009904004,1137.0877706608783,1143.710007730157,10312545,2023-06-07,1135.9587890625,1104.7576281738282
354,2023-06-08,1149.52734375,1157.4372684025475,1145.5494521666944,1152.4475701349434,12071109,2023-06-08,1136.4037109375,1107.0740173339843
355,2023-06-09,1141.3876953125,1153.6203633016692,1139.5711141925142,1152.9075492288744,5877018,2023-06-09,1136.3485290527344,1109.636904296875
356,2023-06-12,1142.3992919921875,1144.7216546584948,1133.5926329371919,1138.421400523846,6391969,2023-06-12,1136.2312561035155,1111.905009765625
357,2023-06-13,1159.2767333984375,1160.4724607174894,1143.3650452114746,1147.3890386439825,11248016,2023-06-13,1137.7729858398438,1114.4145483398438
358,2023-06-14,1173.532958984375,1174.9815772393838,1157.506319504115,1159.3457691012468,13277380,2023-06-14,1140.3609375,1117.3315380859376
359,2023-06-15,1173.8548583984375,1178.4536037054318,1166.0139039867345,1173.5098855980716,11813494,2023-06-15,1143.0856994628907,1119.3687866210937
360,2023-06-16,1185.2828369140625,1187.5822097333855,1177.3729116999634,1177.3729116999634,24171579,2023-06-16,1146.200213623047,1121.6309155273439
361,2023-06-19,1173.5098876953125,1188.3179303259199,1169.302095335797,1188.3179303259199,6798554,2023-06-19,1148.4260131835938,1123.709091796875
362,2023-06-20,1175.947265625,1179.1203830376844,1165.7840695448344,1171.5555524045922,6921096,2023-06-20,1150.7840270996094,1125.6925366210937
363,2023-06-21,1179.2584228515625,1181.8106864524987,1171.762440955457,1175.9012632327351,6961603,2023-06-21,1153.636407470703,1127.8948828125
364,2023-06-22,1166.013916015625,1183.397212380392,1164.4043673056347,1175.441429140654,7619166,2023-06-22,1155.8334594726562,1129.7265673828124
365,2023-06-23,1156.4715576171875,1165.0481944689302,1155.2068600885727,1162.9787225968207,6628570,2023-06-23,1156.0231567382812,1131.2726684570312
366,2023-06-26,1147.6419677734375,1156.770488592457,1144.4918404678187,1152.9075472152886,12641159,2023-06-26,1155.44716796875,1132.5607788085938
367,2023-06-27,1148.055908203125,1154.057170140608,1143.549122999952,1148.1018883598538,9689466,2023-06-27,1154.9068176269532,1133.7472607421876
368,2023-06-28,1163.2547607421875,1167.094711959306,1148.699608601198,1155.666818619663,11354006,2023-06-28,1156.2772521972656,1135.4869702148437
369,2023-06-30,1172.797119140625,1175.7403357190058,1165.0712364426881,1171.0266398341969,11151555,2023-06-30,1158.2777099609375,1137.3103759765625
370,2023-07-03,1202.89599609375,1205.7932325129836,1175.142470969376,1176.3841784749407,12154387,2023-07-03,1161.968212890625,1139.7904858398438
371,2023-07-04,1190.5023193359375,1207.1728010479917,1183.3741791480722,1207.1728010479917,8061643,2023-07-04,1164.5320190429688,1141.9955883789062
372,2023-07-05,1188.5478515625,1199.814814270939,1184.546969830319,1199.814814270939,10248062,2023-07-05,1166.9498168945313,1144.0788232421876
373,2023-07-06,1213.49609375,1216.1173275220983,1184.6619140538073,1184.6619140538073,19117987,2023-07-06,1170.1827392578125,1146.495009765625
374,2023-07-07,1211.1278076171875,1225.544898141248,1208.5524322389842,1211.7716514617384,13375267,2023-07-07,1173.262762451172,1148.9921337890626
375,2023-07-10,1257.7821044921875,1267.4165288547981,1230.1666407413459,1236.558855784212,33240016,2023-07-10,1179.0824829101562,1152.2848413085937
376,2023-07-11,1271.4173583984375,1273.8546715770758,1258.954789929894,1265.9908485310805,20069348,2023-07-11,1185.5333862304688,1155.4506225585938
377,2023-07-12,1272.8199462890625,1288.5707034790769,1270.0146703340085,1272.1531124157816,18733835,2023-07-12,1191.210546875,1158.4554467773437
378,2023-07-13,1261.4381103515625,1287.1911339270844,1258.7938864150976,1280.2470354883612,14682934,2023-07-13,1195.6058044433594,1161.425322265625
379,2023-07-14,1260.38037109375,1269.6698219044079,1253.2062506517982,1264.6571336258567,15124144,2023-07-14,1199.932080078125,1164.117431640625
380,2023-07-17,1286.1334228515625,1294.572119366041,1254.5399473663306,1263.2776365298214,22220040,2023-07-17,1204.974609375,1167.3820874023438
381,2023-07-18,1297.055419921875,1304.8732627451204,1284.4317993755742,1295.468861279529,25867313,2023-07-18,1211.1518859863281,1170.5878784179688
