Price,Date,Close,High,Low,Open,Volume,timestamp,SMA20,SMA50
Ticker,,MSUMI.NS,MSUMI.NS,MSUMI.NS,MSUMI.NS,MSUMI.NS,,,
108,2022-09-02,56.59922790527344,58.53660984377076,55.38836419371261,55.595941885769555,22993574,2022-09-02,54.78786220550537,52.853780593872074
109,2022-09-05,57.63711166381836,58.77878155966975,56.14948018566762,57.15276618765182,10030521,2022-09-05,55.01740436553955,53.13108833312988
110,2022-09-06,58.36362838745117,59.60908709570941,57.98307176522019,58.709589960914606,11672466,2022-09-06,55.21653671264649,53.39007194519043
111,2022-09-07,58.64039993286133,60.197225265764445,57.983075487764076,58.259843286198404,11982455,2022-09-07,55.429507637023924,53.6326880645752
112,2022-09-08,62.06541442871094,64.86770228936984,59.15934141344654,59.47070796305184,25186558,2022-09-08,55.830841064453125,53.952702560424804
113,2022-09-09,63.03410339355469,65.07527788279499,62.7227405492903,62.96491329272385,18313107,2022-09-09,56.249808120727536,54.270872268676754
114,2022-09-12,62.06541442871094,63.69143358454484,61.82324167743891,63.69143358454484,7464735,2022-09-12,56.652852821350095,54.555978775024414
115,2022-09-13,63.13789749145508,63.483855394661546,62.134611442577956,62.58435449958862,13736864,2022-09-13,57.10087261199951,54.855005798339846
116,2022-09-14,62.23839569091797,63.06869908084944,61.61566630083794,61.92702914824653,9899705,2022-09-14,57.436454963684085,55.1408341217041
117,2022-09-15,62.99950408935547,63.656832174441895,61.788640453946314,62.618951169955515,4838031,2022-09-15,57.822201347351076,55.38644264221191
118,2022-09-16,60.058837890625,63.31086857217334,58.95176306569709,63.31086857217334,65667350,2022-09-16,58.07129325866699,55.552703857421875
119,2022-09-19,60.854549407958984,62.48056853000863,60.47399276319028,61.892434189815965,3985765,2022-09-19,58.415524291992185,55.70476272583008
120,2022-09-20,60.750762939453125,62.03081674455752,60.33560755759879,61.13131957597775,2320101,2022-09-20,58.749376678466795,55.8951294708252
121,2022-09-21,60.058837890625,62.44597017593802,59.6090874727515,60.889144933136606,5114468,2022-09-21,58.97598114013672,56.08740043640137
122,2022-09-22,61.47727966308594,61.92702638877571,59.401510194965084,59.81666556669433,5300694,2022-09-22,59.302914237976076,56.25191390991211
123,2022-09-23,59.50530242919922,61.8924348669008,59.159340831462174,61.8924348669008,3077932,2022-09-23,59.52086982727051,56.38314804077149
124,2022-09-26,58.5366096496582,59.43611051541359,56.73761161341021,58.3636307036929,9163477,2022-09-26,59.68174171447754,56.49500831604004
125,2022-09-27,58.329036712646484,59.78207318808421,57.87928627160257,59.366917797808945,4637668,2022-09-27,59.88931846618652,56.58149864196778
126,2022-09-28,58.64039993286133,62.13461094059336,58.22524823520983,61.58106795319896,12867155,2022-09-28,60.001755714416504,56.66052688598633
127,2022-09-29,59.95505142211914,61.20051018756491,58.64039886069847,59.78207247507609,7192059,2022-09-29,60.24738826751709,56.769270477294924
128,2022-09-30,60.54318618774414,61.30429947260068,59.05555466863466,60.33560849359678,10679643,2022-09-30,60.444586181640624,56.93289825439453
129,2022-10-03,60.577781677246094,61.65026151109401,59.989647336409305,60.61237672810036,9003148,2022-10-03,60.591619682312015,57.079421768188475
130,2022-10-04,60.33560562133789,61.33889160318428,60.02424279020202,61.33889160318428,2775623,2022-10-04,60.69021854400635,57.169766693115236
131,2022-10-06,60.750762939453125,61.927027899093936,60.57778029859289,60.88914683498364,3067719,2022-10-06,60.795736694335936,57.28141967773438
132,2022-10-07,60.23181915283203,60.992936126712905,60.05884020596895,60.7507633839469,3094032,2022-10-07,60.704056930541995,57.38748497009277
133,2022-10-10,60.058837890625,61.06212387333114,59.6090874727515,60.197221781833164,2557086,2022-10-10,60.55529365539551,57.4948819732666
134,2022-10-11,59.297725677490234,60.47399062094441,58.91716535093974,60.19722283369199,2523708,2022-10-11,60.41690921783447,57.587056732177736
135,2022-10-12,59.470706939697266,60.26641897815425,59.26312924353233,59.50530199063713,2108608,2022-10-12,60.23354969024658,57.68269111633301
136,2022-10-13,60.37020492553711,60.889149172779526,59.33232382157811,59.47070772242178,3845753,2022-10-13,60.14014015197754,57.831907730102536
137,2022-10-14,61.4080924987793,62.722745159076055,60.64697916212546,60.88915192335742,3364946,2022-10-14,60.06056957244873,58.003935470581055
138,2022-10-17,61.33889389038086,61.71945422414578,60.99293599738822,61.54647158238667,1140547,2022-10-17,60.124572372436525,58.16978797912598
139,2022-10-18,60.26641845703125,61.99622272274709,60.05884076266125,61.44268343618135,2407745,2022-10-18,60.09516582489014,58.314190979003904
140,2022-10-19,61.68485641479492,62.2038006526852,60.33560878680589,60.50859143119027,3303251,2022-10-19,60.14187049865723,58.46026847839355
141,2022-10-20,60.646976470947266,61.75405137384416,60.4048037204616,61.581068726204165,1880123,2022-10-20,60.17127742767334,58.58558837890625
142,2022-10-21,59.22853088378906,61.096718959118455,58.882569307928954,60.95833506782694,4259913,2022-10-21,60.0588399887085,58.689384078979494
143,2022-10-24,60.09343338012695,60.404799909074775,59.60908790971657,60.024243281647,401396,2022-10-24,60.088246536254886,58.7981575012207
144,2022-10-25,59.7128791809082,60.370203619511074,59.29772748735842,59.67828413026143,1533494,2022-10-25,60.147060012817384,58.91232467651367
145,2022-10-27,59.67828369140625,60.26641802439061,59.15933945920663,60.02424528111839,4227099,2022-10-27,60.21452236175537,59.022340316772464
146,2022-10-28,58.36362838745117,60.68156686486726,55.97649611723735,59.67828088850715,3864614,2022-10-28,60.200683784484866,59.079077911376956
147,2022-10-31,60.54318618774414,61.857838758572704,58.50201538266265,58.77878317801724,11574574,2022-10-31,60.23009052276611,59.184250106811525
148,2022-11-01,57.18736267089844,59.26312852146792,56.668422132071775,58.398226391669205,14014838,2022-11-01,60.06229934692383,59.22645736694336
149,2022-11-02,57.01438522338867,57.740903474969606,56.53003972233472,57.221959227224,3292163,2022-11-02,59.88412952423096,59.28734649658203
150,2022-11-03,56.21867370605469,57.29115356786765,55.59594429812589,56.737614263451526,7479220,2022-11-03,59.6782829284668,59.330245666503906
151,2022-11-04,56.045692443847656,56.59922803020425,55.76892095540656,56.21867139076839,8257979,2022-11-04,59.44302940368652,59.34062454223633
152,2022-11-07,57.22195816040039,57.91388134765264,56.495439922364376,56.73761266837638,3925296,2022-11-07,59.29253635406494,59.38629135131836
153,2022-11-09,57.42953872680664,58.190652053678114,56.80680930525152,58.12146194865145,3922611,2022-11-09,59.161071395874025,59.43195831298828
154,2022-11-10,57.152767181396484,57.567918870216516,56.287865058240975,57.42953497394317,2494301,2022-11-10,59.053823471069336,59.46863021850586
155,2022-11-11,57.46413040161133,58.29443747996752,57.18736260724687,58.08686348182559,3245390,2022-11-11,58.95349464416504,59.53436279296875
156,2022-11-14,57.39493942260742,58.190647743047975,56.73761130196931,57.9484750028682,3820255,2022-11-14,58.804731369018555,59.55442848205566
157,2022-11-15,57.42953872680664,57.810095390242374,47.11989898047628,57.810095390242374,5723186,2022-11-15,58.605803680419925,59.60217124938965
158,2022-11-16,58.7511100769043,68.92236548147794,58.26676458144841,62.96491440926537,14143868,2022-11-16,58.47641448974609,59.64520889282227
159,2022-11-17,58.605804443359375,59.57449542589424,57.927720016532405,59.041716124552636,2405309,2022-11-17,58.3933837890625,59.66458274841309
160,2022-11-18,57.201202392578125,58.89641163017937,56.523117958485045,58.89641163017937,2559228,2022-11-18,58.16920108795166,59.641334228515625
161,2022-11-21,56.135643005371094,57.443374349690984,55.699731325510186,57.443374349690984,4210775,2022-11-21,57.94363441467285,59.59123908996582
162,2022-11-22,56.18407440185547,56.37781332850061,55.60286131718272,56.18407440185547,1386850,2022-11-22,57.791411590576175,59.47361228942871
